,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,pickup_hour,pickup_day,pickup_month,pickup_year,pickup_dayofweek,pickup_quarter,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_rush_hour,is_night,hour_category,day_name,month_name,season,fare_per_km,distance_night,distance_rush,distance_weekend,hour_weekend,hour_rush,fare_per_passenger
207583,5.3,2011-01-15 11:08:35+00:00,-73.96797,40.762791,-73.955248,40.774297,1,1.668747614521939,11,15,1,2011,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,0,0,Morning,Saturday,Jan,Winter,3.176034502688016,0.0,0.0,1.668747614521939,11,0,5.3
3029097,3.0,2015-03-13 05:27:20+00:00,-73.98281860351562,40.739349365234375,-73.98091125488281,40.742839813232415,2,0.42007023304612595,5,13,3,2015,4,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,1,Night,Friday,Mar,Spring,7.141662902999804,0.42007023304612595,0.0,0.0,0,0,1.5
42486939,7.0,2015-02-07 14:26:14+00:00,-74.0017318725586,40.73567199707031,-73.99032592773438,40.72335052490234,1,1.6735746960858318,14,7,2,2015,5,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,0,Afternoon,Saturday,Feb,Winter,4.182663621989295,0.0,0.0,1.6735746960858318,14,0,7.0
35960641,13.0,2013-12-11 21:59:24+00:00,-73.99887700000001,40.734681,-73.96693499999999,40.760886,1,3.9662328433432825,21,11,12,2013,2,4,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,Evening,Wednesday,Dec,Winter,3.2776693939738104,0.0,0.0,0.0,0,0,13.0
4815043,12.1,2009-10-01 09:06:14+00:00,-73.995338,40.725384000000005,-73.97323,40.763248,1,4.603838157345469,9,1,10,2009,3,4,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,1,0,Morning,Thursday,Oct,Fall,2.628241824855275,0.0,4.603838157345469,0.0,0,9,12.1
12696385,8.9,2012-07-23 17:57:00+00:00,-73.964027,40.773798,-73.971253,40.800682,1,3.0506391733318106,17,23,7,2012,0,3,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1,0,Afternoon,Monday,Jul,Summer,2.917421397391847,0.0,3.0506391733318106,0.0,0,17,8.9
5440372,5.7,2010-09-10 20:00:21+00:00,-73.961967,40.766342,-73.981038,40.78447,1,2.5772186042395826,20,10,9,2010,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,Evening,Friday,Sep,Fall,2.2116866573224994,0.0,0.0,0.0,0,0,5.7
15092113,21.5,2013-07-14 23:19:41+00:00,-73.997304,40.761708,-73.94248,40.845797,1,10.426941245209132,23,14,7,2013,6,3,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1,0,1,Evening,Sunday,Jul,Summer,2.061966160006762,10.426941245209132,0.0,10.426941245209132,23,0,21.5
10982240,5.3,2010-07-07 23:42:00+00:00,-73.99767299999999,40.741567,-73.993567,40.752142,3,1.2257047337747715,23,7,7,2010,2,3,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,1,Evening,Wednesday,Jul,Summer,4.324043021093445,1.2257047337747715,0.0,0.0,0,0,1.7666666666666666
27440176,8.0,2014-11-23 09:50:23+00:00,-73.96139000000001,40.77456,-73.96811600000001,40.756217,2,2.116844630058878,9,23,11,2014,6,4,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1,1,0,Morning,Sunday,Nov,Fall,3.7792098137015793,0.0,2.116844630058878,2.116844630058878,9,9,4.0
20508301,6.1,2012-02-14 10:16:12+00:00,-73.99329499999999,40.74201,-74.005834,40.750173,1,1.3927279577391458,10,14,2,2012,1,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,Morning,Tuesday,Feb,Winter,4.379893407110388,0.0,0.0,0.0,0,0,6.1
655433,17.5,2015-06-26 13:00:23+00:00,-73.97371673583984,40.78416061401367,-74.00792694091797,40.74259948730469,1,5.445963124643643,13,26,6,2015,4,2,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,Afternoon,Friday,Jun,Summer,3.2133893674032388,0.0,0.0,0.0,0,0,17.5
45274416,10.5,2015-03-31 12:57:52+00:00,-73.97059631347656,40.74786376953125,-73.95460510253906,40.7674674987793,5,2.5623871326416765,12,31,3,2015,1,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,Afternoon,Tuesday,Mar,Spring,4.097741463904049,0.0,0.0,0.0,0,0,2.1
1560836,5.7,2012-05-08 22:35:00+00:00,-73.983547,40.773538,-73.99011,40.766475,5,0.9603461881657881,22,8,5,2012,1,2,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,Evening,Tuesday,May,Spring,5.935359634098936,0.9603461881657881,0.0,0.0,0,0,1.1400000000000001
29538043,3.5,2013-04-12 15:53:00+00:00,-73.968755,40.786032,-73.953817,40.78464,4,1.2671580129798785,15,12,4,2013,4,2,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,0,Afternoon,Friday,Apr,Spring,2.762086467629493,0.0,0.0,0.0,0,0,0.875
50461252,6.1,2011-01-07 00:06:37+00:00,-73.97229300000001,40.6771,-73.993073,40.687794,1,2.1176195369882453,0,7,1,2011,4,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,Night,Friday,Jan,Winter,2.8805929929583285,2.1176195369882453,0.0,0.0,0,0,6.1
28582442,6.9,2010-11-14 12:42:00+00:00,-73.98352,40.726127000000005,-73.99586500000001,40.738738,5,1.7459588202777196,12,14,11,2010,6,4,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,0,Afternoon,Sunday,Nov,Fall,3.951983242595869,0.0,0.0,1.7459588202777196,12,0,1.3800000000000001
35881651,9.5,2013-03-21 20:51:00+00:00,-73.992322,40.764097,-73.96557299999999,40.763177,1,2.255125074518924,20,21,3,2013,3,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,Evening,Thursday,Mar,Spring,4.212626655320479,0.0,0.0,0.0,0,0,9.5
49804984,32.5,2013-07-23 14:56:00+00:00,-73.962427,40.77285,-73.903645,40.703255,1,9.187690448583062,14,23,7,2013,1,3,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,Afternoon,Tuesday,Jul,Summer,3.537341640086731,0.0,0.0,0.0,0,0,32.5
47199667,6.9,2011-06-08 11:13:43+00:00,-73.98512,40.723992,-73.98767099999999,40.737353000000006,1,1.5011448314474753,11,8,6,2011,2,2,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,Morning,Wednesday,Jun,Summer,4.596491861046274,0.0,0.0,0.0,0,0,6.9
11384455,14.9,2010-03-21 08:07:09+00:00,-73.972332,40.755876,-74.015879,40.705019,1,6.741194913362731,8,21,3,2010,6,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1,1,0,Morning,Sunday,Mar,Spring,2.210290637119019,0.0,6.741194913362731,6.741194913362731,8,8,14.9
21816562,9.7,2011-12-28 20:36:37+00:00,-73.988502,40.769405,-73.956811,40.800038,1,4.32684353137431,20,28,12,2011,2,4,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,Evening,Wednesday,Dec,Winter,2.241818991064612,0.0,0.0,0.0,0,0,9.7
19757280,14.5,2013-02-01 22:58:33+00:00,-73.98629,40.751417,-73.94939000000001,40.772881,1,3.9185005180336594,22,1,2,2013,4,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,1,Evening,Friday,Feb,Winter,3.700395070325584,3.9185005180336594,0.0,0.0,0,0,14.5
50886241,12.5,2013-11-04 06:39:00+00:00,-73.981765,40.732842,-73.956637,40.775157,5,5.15935881652206,6,4,11,2013,0,4,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,Morning,Monday,Nov,Fall,2.4227816758878364,0.0,0.0,0.0,0,0,2.5
39178736,11.3,2012-05-10 10:09:12+00:00,-73.959128,40.78013,-73.976597,40.750737,1,3.584209935568821,10,10,5,2012,3,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,Morning,Thursday,May,Spring,3.152717112873766,0.0,0.0,0.0,0,0,11.3
2532979,4.1,2012-03-19 12:39:00+00:00,-73.980622,40.759762,-73.979477,40.755165000000005,5,0.5201812703809506,12,19,3,2012,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,Afternoon,Monday,Mar,Spring,7.8818677900444145,0.0,0.0,0.0,0,0,0.82
51348543,46.33,2014-01-07 07:48:00+00:00,-73.88557,40.773177,-73.980592,40.760962,1,8.116798781502922,7,7,1,2014,1,1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,1,0,Morning,Tuesday,Jan,Winter,5.707915305918357,0.0,8.116798781502922,0.0,0,7,46.33
24171711,9.0,2014-12-31 11:59:00+00:00,-73.98689499999999,40.733907,-74.0089,40.730995,1,1.882194024235585,11,31,12,2014,2,4,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,Morning,Wednesday,Dec,Winter,4.781653689318862,0.0,0.0,0.0,0,0,9.0
32601894,6.5,2010-02-23 18:24:00+00:00,-73.95048299999999,40.78537,-73.960275,40.775655,2,1.358939287620751,18,23,2,2010,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,Evening,Tuesday,Feb,Winter,4.783142307542147,0.0,1.358939287620751,0.0,0,18,3.25
23575584,8.9,2011-02-26 12:20:44+00:00,-73.962609,40.775558,-73.982324,40.77272,1,1.689863883422923,12,26,2,2011,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,Afternoon,Saturday,Feb,Winter,5.266696381469793,0.0,0.0,1.689863883422923,12,0,8.9
48475194,4.5,2012-09-23 18:57:00+00:00,-73.95532800000001,40.77955,-73.946795,40.780762,1,0.7310019078312862,18,23,9,2012,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,1,0,Evening,Sunday,Sep,Fall,6.15593468606732,0.0,0.7310019078312862,0.7310019078312862,18,18,4.5
48038644,5.0,2014-05-05 21:05:00+00:00,-74.007525,40.7261,-74.00339,40.7388,1,1.4545211573683265,21,5,5,2014,0,2,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,Evening,Monday,May,Spring,3.43755742202233,0.0,0.0,0.0,0,0,5.0
13371983,8.1,2012-03-08 19:35:41+00:00,-73.995506,40.730746,-73.976952,40.745319,1,2.251554924666144,19,8,3,2012,3,1,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,1,0,Evening,Thursday,Mar,Spring,3.5975138386646512,0.0,2.251554924666144,0.0,0,19,8.1
20961834,13.5,2013-03-01 23:31:00+00:00,-73.991825,40.726512,-73.96250500000001,40.767135,1,5.148264450886352,23,1,3,2013,4,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,1,Evening,Friday,Mar,Spring,2.6222429187132703,5.148264450886352,0.0,0.0,0,0,13.5
33969800,9.5,2013-04-04 09:45:31+00:00,-74.003504,40.747373,-73.988284,40.732037,1,2.133604835039764,9,4,4,2013,3,2,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,1,0,Morning,Thursday,Apr,Spring,4.452558338818607,0.0,2.133604835039764,0.0,0,9,9.5
39390268,21.5,2012-09-11 08:55:55+00:00,-73.967916,40.802764,-73.994031,40.735588,1,7.786653053956662,8,11,9,2012,1,3,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0,1,0,Morning,Tuesday,Sep,Fall,2.7611349640234866,0.0,7.786653053956662,0.0,0,8,21.5
19392194,15.3,2009-04-27 06:43:27+00:00,-73.990023,40.689515,-74.006509,40.705841,2,2.286304603174532,6,27,4,2009,0,2,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,Morning,Monday,Apr,Spring,6.692021692453387,0.0,0.0,0.0,0,0,7.65
32939592,9.0,2012-09-19 17:33:00+00:00,-74.00710500000001,40.704105,-74.00795500000001,40.746237,1,4.685412193715254,17,19,9,2012,2,3,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1,0,Afternoon,Wednesday,Sep,Fall,1.9208555465135146,0.0,4.685412193715254,0.0,0,17,9.0
18566001,9.3,2010-01-21 23:40:39+00:00,-74.00655,40.739789,-74.01723199999999,40.707203,1,3.733542589644451,23,21,1,2010,3,1,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,1,Evening,Thursday,Jan,Winter,2.4909318098566673,3.733542589644451,0.0,0.0,0,0,9.3
53365280,4.5,2009-02-28 10:43:22+00:00,-73.956747,40.7866,-73.963768,40.774468,1,1.4728596068540947,10,28,2,2009,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,Morning,Saturday,Feb,Winter,3.055281018678776,0.0,0.0,1.4728596068540947,10,0,4.5
39390831,7.3,2010-03-13 11:31:50+00:00,-73.989785,40.734331,-74.001502,40.719873,2,1.8866417464066254,11,13,3,2010,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,0,0,Morning,Saturday,Mar,Spring,3.8693090587568504,0.0,0.0,1.8866417464066254,11,0,3.65
42138931,11.5,2013-10-07 21:22:22+00:00,-73.997652,40.72443,-73.983953,40.75583,1,3.6773297246853276,21,7,10,2013,0,4,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,Evening,Monday,Oct,Fall,3.1272692037383365,0.0,0.0,0.0,0,0,11.5
10396378,11.1,2009-02-26 17:10:27+00:00,-74.007551,40.725912,-73.984126,40.746266,1,3.002955129816422,17,26,2,2009,3,1,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,1,0,Afternoon,Thursday,Feb,Winter,3.696358926508026,0.0,3.002955129816422,0.0,0,17,11.1
18882385,10.1,2009-08-22 13:30:56+00:00,-74.009414,40.705597999999995,-73.987965,40.721169,1,2.503188124913374,13,22,8,2009,5,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,0,Afternoon,Saturday,Aug,Summer,4.034854551872534,0.0,0.0,2.503188124913374,13,0,10.1
3842982,3.5,2014-11-29 11:43:00+00:00,-73.970037,40.797282,-73.967787,40.801522,1,0.5080850765239893,11,29,11,2014,5,4,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,0,0,Morning,Saturday,Nov,Fall,6.888610120070605,0.0,0.0,0.5080850765239893,11,0,3.5
21852897,10.5,2013-01-26 21:53:00+00:00,-73.982088,40.740192,-74.003765,40.742587,1,1.8455654153351355,21,26,1,2013,5,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,Evening,Saturday,Jan,Winter,5.689313373968545,0.0,0.0,1.8455654153351355,21,0,10.5
48922384,5.5,2014-04-27 00:50:00+00:00,-74.006072,40.739872,-73.99592,40.741195000000005,1,0.8678589150826156,0,27,4,2014,6,2,0.0,1.0,-0.7818314824680299,0.6234898018587334,1,0,1,Night,Sunday,Apr,Spring,6.337435618180438,0.8678589150826156,0.0,0.8678589150826156,0,0,5.5
35498275,3.3,2010-08-12 20:08:00+00:00,-73.972535,40.78666,-73.97086,40.792372,2,0.6506109271727019,20,12,8,2010,3,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,Evening,Thursday,Aug,Summer,5.072155818747921,0.0,0.0,0.0,0,0,1.65
28316500,8.1,2009-01-27 21:49:00+00:00,-73.96090799999999,40.757265,-73.97774,40.777002,1,2.612635680632121,21,27,1,2009,1,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,Evening,Tuesday,Jan,Winter,3.100317453384937,0.0,0.0,0.0,0,0,8.1
34077937,5.7,2009-05-30 14:57:47+00:00,-73.96378399999999,40.77129,-73.974409,40.752936,3,2.2284366879810746,14,30,5,2009,5,2,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,0,Afternoon,Saturday,May,Spring,2.557846956452733,0.0,0.0,2.2284366879810746,14,0,1.9000000000000001
35878859,4.5,2013-09-17 22:10:05+00:00,-73.996941,40.736908,-73.989574,40.745631,1,1.1515321006678403,22,17,9,2013,1,3,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,Evening,Tuesday,Sep,Fall,3.9078372173821196,1.1515321006678403,0.0,0.0,0,0,4.5
45611631,8.1,2012-03-03 15:07:51+00:00,-73.952283,40.778038,-73.95258299999999,40.801041999999995,1,2.558052775305722,15,3,3,2012,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,Afternoon,Saturday,Mar,Spring,3.1664710275697656,0.0,0.0,2.558052775305722,15,0,8.1
33100029,10.1,2011-11-08 20:13:50+00:00,-74.008635,40.710733000000005,-73.987088,40.751144,1,4.846428315511298,20,8,11,2011,1,4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,Evening,Tuesday,Nov,Fall,2.084008953082895,0.0,0.0,0.0,0,0,10.1
4021278,3.5,2014-08-14 20:48:10+00:00,-74.00900899999999,40.713694,-74.005437,40.718371999999995,1,0.6010054419677768,20,14,8,2014,3,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,Evening,Thursday,Aug,Summer,5.823574556231146,0.0,0.0,0.0,0,0,3.5
42135865,11.5,2012-12-16 20:04:00+00:00,-73.989737,40.751746999999995,-73.961837,40.76375,3,2.7025195401502566,20,16,12,2012,6,4,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,Evening,Sunday,Dec,Winter,4.2552883815081,0.0,0.0,2.7025195401502566,20,0,3.8333333333333335
8756042,11.7,2011-05-30 05:00:37+00:00,-73.987593,40.72146,-73.957748,40.730934999999995,1,2.7267305831339703,5,30,5,2011,0,2,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,1,Night,Monday,May,Spring,4.290852962287383,2.7267305831339703,0.0,0.0,0,0,11.7
18003632,6.9,2011-05-06 20:12:00+00:00,-73.967288,40.793257,-73.955453,40.77937,1,1.837733595592952,20,6,5,2011,4,2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,Evening,Friday,May,Spring,3.7546247271894098,0.0,0.0,0.0,0,0,6.9
44730693,7.3,2009-10-15 15:50:00+00:00,-73.97800699999999,40.75858,-73.990992,40.734891999999995,1,2.8520946836423993,15,15,10,2009,3,4,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,Afternoon,Thursday,Oct,Fall,2.5595223194614274,0.0,0.0,0.0,0,0,7.3
7793216,5.0,2012-11-07 18:25:00+00:00,-73.956552,40.717071999999995,-73.962242,40.71002,1,0.9191716660009502,18,7,11,2012,2,4,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,Evening,Wednesday,Nov,Fall,5.439680295796706,0.0,0.9191716660009502,0.0,0,18,5.0
31700343,23.8,2012-12-24 20:55:00+00:00,-73.955238,40.777082,-73.909802,40.772012,1,3.867308108798817,20,24,12,2012,0,4,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,Evening,Monday,Dec,Winter,6.154151500329324,0.0,0.0,0.0,0,0,23.8
47935306,8.5,2009-09-29 07:44:00+00:00,-73.971875,40.760117,-73.95405699999999,40.784408,5,3.0898078468714703,7,29,9,2009,1,3,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,1,0,Morning,Tuesday,Sep,Fall,2.7509801325045253,0.0,3.0898078468714703,0.0,0,7,1.7
43663999,4.6,2009-02-01 02:28:56+00:00,-73.985506,40.748107,-73.985946,40.744041,3,0.4536354687034521,2,1,2,2009,6,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1,Night,Sunday,Feb,Winter,10.140300565886934,0.4536354687034521,0.0,0.4536354687034521,2,0,1.5333333333333332
4655623,9.7,2010-07-14 17:54:00+00:00,-73.9947,40.74608,-73.993657,40.72133,1,2.7534772167488835,17,14,7,2010,2,3,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1,0,Afternoon,Wednesday,Jul,Summer,3.5228183262228305,0.0,2.7534772167488835,0.0,0,17,9.7
34238741,13.0,2012-10-22 13:42:45+00:00,-73.98961800000001,40.738644,-74.010024,40.708819,2,3.7357128400678774,13,22,10,2012,0,4,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,Afternoon,Monday,Oct,Fall,3.4799248648254753,0.0,0.0,0.0,0,0,6.5
18448449,8.1,2010-08-13 07:51:10+00:00,-73.99754300000001,40.761297,-73.93933299999999,40.851212,1,11.133958698644872,7,13,8,2010,4,3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,1,0,Morning,Friday,Aug,Summer,0.7275040458867393,0.0,11.133958698644872,0.0,0,7,8.1
6950598,6.9,2011-12-15 10:07:00+00:00,-73.987378,40.77583,-73.968037,40.762915,1,2.171449633051759,10,15,12,2011,3,4,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,Morning,Thursday,Dec,Winter,3.1776007580257475,0.0,0.0,0.0,0,0,6.9
15428115,6.0,2013-07-11 19:56:57+00:00,-73.973004,40.753925,-73.983947,40.760363,3,1.167058078321264,19,11,7,2013,3,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,1,0,Evening,Thursday,Jul,Summer,5.141132315052053,0.0,1.167058078321264,0.0,0,19,2.0
45733930,9.0,2013-01-26 13:51:00+00:00,-73.97957,40.727385,-73.99695200000001,40.721313,1,1.6128977717862223,13,26,1,2013,5,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,0,Afternoon,Saturday,Jan,Winter,5.58001886879219,0.0,0.0,1.6128977717862223,13,0,9.0
6152283,6.1,2011-06-25 12:15:00+00:00,-73.986,40.75868,-73.982168,40.751573,5,0.8536374102556409,12,25,6,2011,5,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,Afternoon,Saturday,Jun,Summer,7.145891132129762,0.0,0.0,0.8536374102556409,12,0,1.22
54553188,6.9,2009-03-31 14:15:44+00:00,-73.97016500000001,40.785322,-73.988855,40.775037,1,1.9453500359907436,14,31,3,2009,1,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,Afternoon,Tuesday,Mar,Spring,3.546919511832693,0.0,0.0,0.0,0,0,6.9
23866519,10.5,2013-10-05 20:11:25+00:00,-73.99864699999999,40.740072999999995,-74.002585,40.728973,2,1.2780847966867113,20,5,10,2013,5,4,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,Evening,Saturday,Oct,Fall,8.215417339459831,0.0,0.0,1.2780847966867113,20,0,5.25
14025512,8.1,2010-06-30 18:04:22+00:00,-73.966081,40.762356,-73.970525,40.783694,1,2.4020073561376263,18,30,6,2010,2,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,Evening,Wednesday,Jun,Summer,3.372179514481012,0.0,2.4020073561376263,0.0,0,18,8.1
23103669,8.0,2014-11-28 21:07:00+00:00,-73.99931,40.74433,-73.996137,40.732787,1,1.3110672599140485,21,28,11,2014,4,4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,Evening,Friday,Nov,Fall,6.1018989983202445,0.0,0.0,0.0,0,0,8.0
37668056,10.9,2012-06-14 05:36:00+00:00,-73.95798,40.811307,-73.977745,40.763892,1,5.52866663885315,5,14,6,2012,3,2,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,1,Night,Thursday,Jun,Summer,1.971542274478872,5.52866663885315,0.0,0.0,0,0,10.9
34638691,4.5,2013-11-15 09:26:00+00:00,-73.964427,40.756617,-73.955332,40.785705,5,3.3238809634820634,9,15,11,2013,4,4,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,1,0,Morning,Friday,Nov,Fall,1.3538390963573637,0.0,3.3238809634820634,0.0,0,9,0.9
222258,4.5,2012-09-16 03:03:00+00:00,-73.95825,40.713498,-73.957882,40.717742,1,0.47292938081339625,3,16,9,2012,6,3,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1,0,1,Night,Sunday,Sep,Fall,9.515162691436938,0.47292938081339625,0.0,0.47292938081339625,3,0,4.5
37429164,8.1,2010-01-30 20:33:00+00:00,-74.000232,40.742828,-73.98848199999999,40.771148,1,3.300898624554404,20,30,1,2010,5,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,Evening,Saturday,Jan,Winter,2.4538772380788996,0.0,0.0,3.300898624554404,20,0,8.1
18493240,10.9,2012-07-22 13:47:59+00:00,-73.994723,40.750343,-73.958794,40.774815999999994,1,4.0696385474464405,13,22,7,2012,6,3,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,0,0,Afternoon,Sunday,Jul,Summer,2.6783705414917938,0.0,0.0,4.0696385474464405,13,0,10.9
9421674,8.5,2011-05-10 14:47:00+00:00,-73.95384200000001,40.76633,-73.962128,40.779222,2,1.594318508823069,14,10,5,2011,1,2,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,Afternoon,Tuesday,May,Spring,5.331431550822757,0.0,0.0,0.0,0,0,4.25
34234655,6.0,2015-06-02 19:20:42+00:00,-73.98124694824219,40.7334213256836,-73.98103332519531,40.74181365966797,1,0.9333585137352046,19,2,6,2015,1,2,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,1,0,Evening,Tuesday,Jun,Summer,6.428397996808984,0.0,0.9333585137352046,0.0,0,19,6.0
9774145,10.0,2015-04-28 12:06:37+00:00,-73.97015380859375,40.75969314575195,-73.9851837158203,40.73859786987305,3,2.665567556168727,12,28,4,2015,1,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,Afternoon,Tuesday,Apr,Spring,3.751546261454802,0.0,0.0,0.0,0,0,3.3333333333333335
48058544,10.5,2009-04-19 22:56:41+00:00,-73.961598,40.806088,-73.988462,40.770731,1,4.535623567751368,22,19,4,2009,6,2,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,1,Evening,Sunday,Apr,Spring,2.315006931936726,4.535623567751368,0.0,4.535623567751368,22,0,10.5
30470572,10.1,2010-08-21 01:04:00+00:00,-73.97449499999999,40.741917,-73.983938,40.774583,1,3.718352491529523,1,21,8,2010,5,3,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,1,Night,Saturday,Aug,Summer,2.7162567354784115,3.718352491529523,0.0,3.718352491529523,1,0,10.1
